cotacaoCompra;cotacaoVenda;dataHoraCotacao
4.9641,4.9647,18-05-2023
4.9852,4.9858,19-05-2023
4.9674,4.9680,22-05-2023
4.9668,4.9674,23-05-2023
4.9468,4.9474,24-05-2023
4.9984,4.9990,25-05-2023
5.0108,5.0114,26-05-2023
4.9948,4.9954,29-05-2023
5.0587,5.0593,30-05-2023
5.0953,5.0959,31-05-2023
5.0344,5.0350,01-06-2023
4.9552,4.9558,02-06-2023
4.9230,4.9236,05-06-2023
4.9286,4.9292,06-06-2023
4.9113,4.9119,07-06-2023
4.8916,4.8922,09-06-2023
4.8826,4.8832,12-06-2023
4.8527,4.8533,13-06-2023
4.8456,4.8462,14-06-2023
4.8216,4.8222,15-06-2023
4.8280,4.8286,16-06-2023
4.7797,4.7803,19-06-2023
4.7924,4.7930,20-06-2023
4.7789,4.7795,21-06-2023
4.7744,4.7750,22-06-2023
4.7793,4.7799,23-06-2023
4.7692,4.7698,26-06-2023
4.7897,4.7903,27-06-2023
4.8557,4.8563,28-06-2023
4.8578,4.8584,29-06-2023
4.8186,4.8192,30-06-2023
4.7870,4.7876,03-07-2023
4.8050,4.8056,04-07-2023
4.8571,4.8577,05-07-2023
4.8971,4.8977,06-07-2023
4.8793,4.8799,07-07-2023
4.8729,4.8735,10-07-2023
4.8943,4.8949,11-07-2023
4.8052,4.8058,12-07-2023
4.8032,4.8038,13-07-2023
4.7951,4.7957,14-07-2023
4.8296,4.8302,17-07-2023
4.8034,4.8040,18-07-2023
4.7994,4.8000,19-07-2023
4.7882,4.7888,20-07-2023
4.7726,4.7732,21-07-2023
4.7451,4.7457,24-07-2023
4.7490,4.7496,25-07-2023
4.7362,4.7368,26-07-2023
4.7196,4.7202,27-07-2023
4.7247,4.7253,28-07-2023
4.7409,4.7415,31-07-2023
4.7746,4.7752,01-08-2023
4.8077,4.8083,02-08-2023
4.8791,4.8797,03-08-2023
4.8603,4.8609,04-08-2023
4.9004,4.9010,07-08-2023
4.9211,4.9217,08-08-2023
4.9009,4.9015,09-08-2023
4.8512,4.8518,10-08-2023
4.8912,4.8918,11-08-2023
4.9475,4.9481,14-08-2023
4.9806,4.9812,15-08-2023
4.9765,4.9772,16-08-2023
4.9810,4.9816,17-08-2023
4.9718,4.9724,18-08-2023
4.9841,4.9847,21-08-2023
4.9425,4.9431,22-08-2023
4.8971,4.8977,23-08-2023
4.8742,4.8748,24-08-2023
4.8766,4.8772,25-08-2023
4.8933,4.8938,28-08-2023
4.8700,4.8706,29-08-2023
4.8647,4.8653,30-08-2023
4.9213,4.9219,31-08-2023
4.9312,4.9318,01-09-2023
4.9170,4.9176,04-09-2023
4.9699,4.9705,05-09-2023
4.9756,4.9762,06-09-2023
4.9829,4.9835,08-09-2023
4.9360,4.9366,11-09-2023
4.9499,4.9505,12-09-2023
4.9165,4.9171,13-09-2023
4.8745,4.8751,14-09-2023
4.8683,4.8689,15-09-2023
4.8529,4.8535,18-09-2023
4.8569,4.8575,19-09-2023
4.8481,4.8487,20-09-2023
4.9223,4.9229,21-09-2023
4.9125,4.9131,22-09-2023
4.9600,4.9606,25-09-2023
4.9711,4.9717,26-09-2023
5.0283,5.0289,27-09-2023
5.0469,5.0475,28-09-2023
5.0070,5.0076,29-09-2023
5.0673,5.0679,02-10-2023
5.1094,5.1100,03-10-2023
5.1520,5.1526,04-10-2023
5.1707,5.1713,05-10-2023
5.1912,5.1918,06-10-2023
5.1660,5.1666,09-10-2023
5.0856,5.0862,10-10-2023
5.0490,5.0496,11-10-2023
5.0619,5.0625,13-10-2023
5.0612,5.0618,16-10-2023
5.0378,5.0384,17-10-2023
5.0562,5.0568,18-10-2023
5.0534,5.0540,19-10-2023
5.0522,5.0528,20-10-2023
5.0158,5.0164,23-10-2023
5.0059,5.0065,24-10-2023
4.9975,4.9981,25-10-2023
5.0049,5.0055,26-10-2023
4.9474,4.9480,27-10-2023
5.0068,5.0074,30-10-2023
5.0569,5.0575,31-10-2023
5.0188,5.0194,01-11-2023
4.8904,4.8910,03-11-2023
4.8993,4.8999,06-11-2023
4.8664,4.8670,07-11-2023
4.8849,4.8855,08-11-2023
4.9001,4.9007,09-11-2023
4.9213,4.9219,10-11-2023
4.9240,4.9247,13-11-2023
4.8676,4.8682,14-11-2023
4.8569,4.8575,16-11-2023
4.8843,4.8849,17-11-2023
4.8717,4.8723,20-11-2023
4.8800,4.8806,21-11-2023
4.8962,4.8968,22-11-2023
4.8925,4.8931,23-11-2023
4.8921,4.8927,24-11-2023
4.8945,4.8951,27-11-2023
4.8861,4.8867,28-11-2023
4.8927,4.8933,29-11-2023
4.9349,4.9355,30-11-2023
4.9185,4.9191,01-12-2023
4.9085,4.9091,04-12-2023
4.9516,4.9522,05-12-2023
4.9025,4.9031,06-12-2023
4.8943,4.8949,07-12-2023
4.9152,4.9158,08-12-2023
4.9434,4.9440,11-12-2023
4.9470,4.9476,12-12-2023
4.9573,4.9580,13-12-2023
4.8906,4.8912,14-12-2023
4.9391,4.9397,15-12-2023
4.9393,4.9399,18-12-2023
4.8657,4.8663,19-12-2023
4.8760,4.8766,20-12-2023
4.8749,4.8755,21-12-2023
4.8613,4.8619,22-12-2023
4.8362,4.8368,26-12-2023
4.8300,4.8306,27-12-2023
4.8407,4.8413,28-12-2023
4.8407,4.8413,29-12-2023
